index,Messprogramm,n_soll,n,M_soll,M,Strom_Effektivwert_soll,I,Stromwinkel_soll,phi,id_soll,id,iq_soll,iq,U,Pmech,Pauf,eta,Temperatur,I_R_mess,U_R_mess,R
348,1.0,500.0,502.1153869628906,0.0,11.105019569396973,13.0,13.549479484558105,84.0,84.06305694580078,1.9217314720153809,1.907136082649231,18.284061431884766,18.339353561401367,103.2988052368164,583.918212890625,847.4993896484375,0.6889911890029907,46.95421600341797,0.0028049079701304436,162.41818237304688,0.0
349,1.0,500.0,501.9677734375,0.0,7.060503959655762,13.0,13.554280281066895,86.0,85.97168731689453,1.2824534177780151,1.2936326265335083,18.339990615844727,18.36940574645996,98.21661376953125,371.1419982910156,635.0946044921875,0.5843888521194458,46.99605941772461,0.0028286660090088844,152.351806640625,0.0
350,1.0,500.0,501.9087829589844,0.0,2.8117661476135254,13.0,13.559300422668457,88.0,87.97296142578125,0.6416171789169312,0.650091290473938,18.37357521057129,18.36778450012207,94.00377655029297,147.78759765625,406.260986328125,0.36377495527267456,40.272735595703125,0.002859814092516899,143.9355926513672,0.0
351,1.0,500.0,501.7318420410156,0.0,-1.4075639247894287,13.0,13.563821792602539,90.0,-89.8622817993164,-2.9952602744742762e-06,-0.04417642951011658,18.384775161743164,18.38054847717285,90.96135711669922,-73.95668029785156,185.4169921875,-0.3988583981990814,40.62994384765625,0.002910151844844222,136.12440490722656,0.0
352,1.0,500.0,502.3216247558594,0.0,-0.3478991985321045,14.0,14.603259086608887,0.0,-0.13497230410575867,19.79899024963379,19.80812644958496,0.0,-0.04666231572628021,165.98280334472656,-18.29987907409668,332.75701904296875,-0.05499154329299927,41.099021911621094,0.0028825378976762295,283.06719970703125,0.0
353,1.0,500.0,502.26239013671875,0.0,36.25293731689453,14.0,14.560519218444824,40.0,40.055606842041016,15.166905403137207,15.13380241394043,12.726547241210938,12.7238187789917,162.1683807373047,1906.7880859375,2240.10791015625,0.8512037992477417,41.78746032714844,0.002824497874826193,276.42901611328125,0.0
354,1.0,500.0,502.3213806152344,0.0,37.635276794433594,14.0,14.559399604797363,42.0,42.05809020996094,14.713517189025879,14.704934120178223,13.2481107711792,13.267404556274414,161.6300048828125,1979.7279052734375,2312.34814453125,0.8561555743217468,42.36545944213867,0.002820337889716029,275.669189453125,0.0
355,1.0,500.0,502.3213806152344,0.0,38.941200256347656,14.0,14.557540893554688,44.0,44.02105712890625,14.242199897766113,14.2300386428833,13.753535270690918,13.751900672912598,161.19580078125,2048.422119140625,2379.552001953125,0.8608436584472656,42.862937927246094,0.002826476003974676,274.1883850097656,0.0
356,1.0,500.0,502.2626037597656,0.0,40.12685775756836,14.0,14.556640625,46.0,45.94160079956055,13.753532409667969,13.77564811706543,14.242202758789062,14.236038208007812,160.31300354003906,2110.5458984375,2440.75390625,0.864711582660675,43.265098571777344,0.0028193460311740637,272.9383850097656,0.0
357,1.0,500.0,502.2330017089844,0.0,41.20337677001953,14.0,14.555940628051758,48.0,48.091102600097656,13.248109817504883,13.221260070800781,14.713518142700195,14.730735778808594,159.6285858154297,2167.040283203125,2495.3359375,0.8684358596801758,43.77824020385742,0.0028131238650530577,271.98779296875,0.0
358,1.0,500.0,502.29180908203125,0.0,42.13025665283203,14.0,14.554699897766113,50.0,49.94007873535156,12.726543426513672,12.748263359069824,15.16690731048584,15.160565376281738,158.87098693847656,2216.046142578125,2543.418212890625,0.8712866902351379,44.040184020996094,0.002813059836626053,270.1412048339844,0.0
359,1.0,500.0,502.3505859375,0.0,42.88576126098633,14.0,14.553840637207031,52.0,51.988365173339844,12.189474105834961,12.192702293395996,15.601819038391113,15.599420547485352,158.03858947753906,2256.050048828125,2583.27001953125,0.8733304142951965,44.493900299072266,0.0028053461574018,268.2677917480469,0.0
360,1.0,500.0,502.2919921875,0.0,43.47983932495117,14.0,14.554460525512695,54.0,54.004390716552734,11.637552261352539,11.648279190063477,16.01772117614746,16.03506851196289,156.96621704101562,2287.031982421875,2613.115966796875,0.8752144575119019,44.767539978027344,0.0028046199586242437,266.99761962890625,0.0
361,1.0,500.0,502.29180908203125,0.0,43.84282302856445,14.0,14.553779602050781,56.0,56.001930236816406,11.071453094482422,11.067246437072754,16.414108276367188,16.4090633392334,155.85220336914062,2306.1298828125,2632.674072265625,0.8759647607803345,45.06011962890625,0.002807350130751729,264.47119140625,0.0
362,1.0,500.0,502.20343017578125,0.0,44.065521240234375,14.0,14.55370044708252,58.0,57.945003509521484,10.491864204406738,10.518220901489258,16.790496826171875,16.79677963256836,154.45181274414062,2317.43603515625,2639.85009765625,0.8778663873672485,45.399696350097656,0.002805954311043024,261.4331970214844,0.0
363,1.0,500.0,502.23321533203125,0.0,43.91600036621094,14.0,14.554220199584961,60.0,60.0093994140625,9.899494171142578,9.887991905212402,17.14642906188965,17.132999420166016,152.69180297851562,2309.703857421875,2631.823974609375,0.877606213092804,45.59080123901367,0.0028035000432282686,258.0401916503906,0.0
364,1.0,500.0,502.20343017578125,0.0,43.48067855834961,14.0,14.555180549621582,62.0,62.20079040527344,9.295062065124512,9.254944801330566,17.48147201538086,17.55415916442871,150.8780059814453,2286.677978515625,2606.27197265625,0.8773752450942993,45.936119079589844,0.0028027959633618593,254.7266082763672,0.0
365,1.0,500.0,502.1739807128906,0.0,42.63107681274414,14.0,14.555959701538086,64.0,63.989234924316406,8.679304122924805,8.707419395446777,17.795215606689453,17.844350814819336,148.7552032470703,2241.865966796875,2560.98583984375,0.8753910064697266,46.146400451660156,0.0028096919413655996,250.3354034423828,0.0
366,1.0,500.0,502.20361328125,0.0,41.400020599365234,14.0,14.557638168334961,66.0,66.0351791381836,8.052971839904785,8.047843933105469,18.0872802734375,18.105674743652344,145.99200439453125,2177.25,2492.93798828125,0.8733676075935364,46.30078125,0.0028114202432334423,244.6750030517578,0.0
367,1.0,500.0,502.2626037597656,0.0,39.684059143066406,14.0,14.559779167175293,68.0,68.11119079589844,7.416828632354736,7.389741897583008,18.3573055267334,18.392948150634766,142.93919372558594,2087.254150390625,2402.251953125,0.8688734173774719,46.52764129638672,0.0028115599416196346,239.0679931640625,0.0
368,1.0,500.0,502.1446228027344,0.0,37.56385803222656,14.0,14.562280654907227,70.0,70.06362915039062,6.771651268005371,6.76131010055542,18.604965209960938,18.640941619873047,139.50460815429688,1975.2779541015625,2288.749755859375,0.8630367517471313,46.698341369628906,0.0028161760419607162,232.5058135986328,0.0
369,1.0,500.0,502.2626037597656,0.0,35.03947830200195,14.0,14.564760208129883,72.0,72.00865936279297,6.118221759796143,6.110897064208984,18.829959869384766,18.817096710205078,135.6842041015625,1842.964111328125,2153.030029296875,0.8559869527816772,46.826942443847656,0.002823734190315008,225.09341430664062,0.0
370,1.0,500.0,502.2037658691406,0.0,32.111759185791016,14.0,14.567840576171875,74.0,73.99372863769531,5.457339763641357,5.461796760559082,19.032011032104492,19.039691925048828,131.3736114501953,1688.7760009765625,1997.1939697265625,0.8455751538276672,47.0109977722168,0.002825393807142973,216.7028045654297,0.0
371,1.0,500.0,502.1742248535156,0.0,28.81593894958496,14.0,14.571538925170898,76.0,76.08992004394531,4.789806842803955,4.762604713439941,19.21087646484375,19.23029327392578,126.60040283203125,1515.362060546875,1822.4619140625,0.8314911723136902,47.16987991333008,0.002827857853844762,207.6755828857422,0.0
372,1.0,500.0,502.2330017089844,0.0,25.256298065185547,14.0,14.575200080871582,78.0,77.96897888183594,4.116438388824463,4.12465763092041,19.366334915161133,19.353471755981445,121.46299743652344,1328.322021484375,1631.3499755859375,0.8142488598823547,47.276981353759766,0.0028242901898920536,198.1120147705078,0.0
