index,n,M,Pmech,I,U,Pauf,eta,Temperatur,I_R_mess,U_R_mess
34,401.332275390625,36.75210189819336,1544.5975341796875,12.803335189819336,137.9183349609375,1800.842041015625,0.8577077984809875,46.311397552490234,0.0035235800314694643,231.40762329101562
35,0.0,-0.04390756040811539,0.0,0.0,0.25366508960723877,0.0,inf,46.356353759765625,3.8059844970703125,2.7403523921966553
36,401.20709228515625,41.03800964355469,1724.183349609375,13.8372163772583,139.59225463867188,2018.0634765625,0.8543750047683716,46.140174865722656,0.003554643364623189,234.39382934570312
37,0.0,-0.06617647409439087,0.0,0.0,0.26602309942245483,0.0,inf,46.45857238769531,3.8063035011291504,2.741334915161133
38,401.33966064453125,45.39202117919922,1907.744140625,14.894582748413086,140.59585571289062,2240.2626953125,0.8515713810920715,46.356964111328125,0.003582980018109083,236.4890594482422
39,0.0,-0.048739515244960785,0.0,0.0,0.2513452172279358,0.0,inf,46.68632888793945,3.8062357902526855,2.7429819107055664
40,401.5313415527344,49.74117660522461,2091.52880859375,15.954360961914062,141.36083984375,2466.232421875,0.8480661511421204,46.53668975830078,0.003605522681027651,237.7154083251953
41,0.0,-0.044957976788282394,0.0,0.0,0.2532079815864563,0.0,inf,47.04423522949219,3.805889129638672,2.745640277862549
42,502.08575439453125,23.712200164794922,1246.7469482421875,9.702539443969727,141.42880249023438,1418.4974365234375,0.8789207339286804,46.72394561767578,0.003413693280890584,236.69631958007812
43,0.0,-0.16890761256217957,0.0,0.0,0.2607073187828064,0.0,inf,46.49750900268555,3.8062782287597656,2.740255832672119
44,502.1077575683594,28.273101806640625,1486.6190185546875,10.786251068115234,145.4534149169922,1690.093505859375,0.8796070218086243,46.183006286621094,0.0034483231138437986,244.6415557861328
45,0.0,-0.10672273486852646,0.0,0.0,0.28338709473609924,0.0,inf,46.08493423461914,3.806053638458252,2.7375235557556152
46,502.1373596191406,32.58506774902344,1713.447021484375,11.817394256591797,148.4739532470703,1948.498291015625,0.8793684840202332,45.86299514770508,0.003481545252725482,250.36279296875
47,0.0,-0.0649159625172615,0.0,0.0,0.24631159007549286,0.0,inf,45.89148712158203,3.8060081005096436,2.735973596572876
48,501.71697998046875,36.78633117675781,1932.7412109375,12.82744026184082,150.8791046142578,2204.83251953125,0.8765937685966492,45.73530197143555,0.003514725249260664,254.96292114257812
49,0.0,-0.05441177636384964,0.0,0.0,0.2648254334926605,0.0,inf,45.87552261352539,3.80572247505188,2.7357630729675293
50,501.93096923828125,41.051448822021484,2157.74853515625,13.857630729675293,152.60821533203125,2465.08154296875,0.8753255605697632,45.76025390625,0.003543023718520999,258.2928161621094
51,0.0,-0.16407589614391327,0.0,0.0,0.24488797783851624,0.0,inf,45.97588348388672,3.80629301071167,2.7370710372924805
52,0.0,-0.16407589614391327,0.0,0.0,0.24488797783851624,0.0,inf,45.97588348388672,3.80629301071167,2.7370710372924805
